Quadrant,Utterance,Object,Current Status,Mentioned,Gesture,Grammatical Role,Previous Status
2,13,Q4-C13-Gr-Tl,UI,N,N,N,UI
2,13,Q4-C21-Gr-Cy,UI,N,N,N,UI
2,13,Q4-C21-Re-Pr,F,N,N,N,F
2,13,Q4-C22-Re-Pr,UI,N,N,N,UI
2,13,Q4-C22-Ye-Cu,F,N,N,N,F
2,13,Q4-C23-Gr-Ar,UI,N,N,N,UI
2,13,Q4-C23-Ye-Pr,UI,N,N,N,UI
2,13,Q4-C31-Bl-Pr,UI,N,N,N,UI
2,13,Q4-C31-Re-Ts,UI,N,N,N,UI
2,13,Q4-C32-Gr-Ts,UI,N,N,N,UI
2,13,Q4-C32-Bl-Rl,F,N,N,N,F
2,13,Q4-C33-Gr-Ts,UI,N,N,N,UI
2,13,Q4-C33-Ye-Rs,UI,N,N,N,UI
2,14,Q1-C11-Bl-Sc,UI,N,N,N,UI
2,14,Q1-C11-Re-Ar,UI,N,N,N,UI
2,14,Q1-C12-Ye-Tl,UI,N,N,N,UI
2,14,Q1-C12-Re-Ts,UI,N,N,N,UI
2,14,Q1-C13-Bl-Cy,UI,N,N,N,UI
2,14,Q1-C13-Re-Rl,UI,N,N,N,UI
2,14,Q1-C21-Re-Ar,UI,N,N,N,UI
2,14,Q1-C21-Gr-Sc,UI,N,N,N,UI
2,14,Q1-C22-Gr-Tl,UI,N,N,N,UI
2,14,Q1-C22-Ye-Cy,UI,N,N,N,UI
2,14,Q1-C23-Ye-Tl,UI,N,N,N,UI
2,14,Q1-C23-Re-Rl,UI,N,N,N,UI
2,14,Q1-C31-Bl-Ar,UI,N,N,N,UI
2,14,Q1-C31-Gr-Cu,UI,N,N,N,UI
2,14,Q1-C32-Ye-Rl,UI,N,N,N,UI
2,14,Q1-C32-Re-Ts,UI,N,N,N,UI
2,14,Q1-C33-Gr-Cy,UI,N,N,N,UI
2,14,Q1-C33-Bl-Ar,UI,N,N,N,UI
2,14,Q2-C11-Re-Cy,F,N,N,N,F
2,14,Q2-C11-Bl-Tl,F,N,N,N,F
2,14,Q2-C12-Bl-Cu,F,N,N,N,F
2,14,Q2-C12-Ye-Rl,F,N,N,N,F
2,14,Q2-C13-Gr-Ts,F,N,N,N,F
2,14,Q2-C13-Bl-Pr,F,N,N,N,F
2,14,Q2-C21-Re-Ar,F,N,N,N,F
2,14,Q2-C21-Bl-Tl,F,N,N,N,F
2,14,Q2-C22-Bl-Rl,F,N,N,N,F
2,14,Q2-C22-Ye-Cu,F,N,N,N,F
2,14,Q2-C23-Ye-Ts,F,N,N,N,F
2,14,Q2-C23-Bl-Sc,F,N,N,N,F
2,14,Q2-C31-Ye-Rs,F,N,N,N,F
2,14,Q2-C31-Gr-Cu,F,N,N,N,F
2,14,Q2-C32-Bl-Sc,F,N,N,N,F
2,14,Q2-C32-Gr-Cy,F,N,N,N,F
2,14,Q2-C33-Gr-Sc,F,N,N,N,F
2,14,Q2-C33-Ye-Ar,F,N,N,N,F
2,14,Q3-C11-Re-Tl,UI,N,N,N,UI
2,14,Q3-C11-Bl-Cu,UI,N,N,N,UI
2,14,Q3-C12-Bl-Pr,UI,N,N,N,UI
2,14,Q3-C12-Re-Rl,UI,N,N,N,UI
2,14,Q3-C13-Re-Pr,UI,N,N,N,UI
2,14,Q3-C13-Bl-Cu,UI,N,N,N,UI
2,14,Q3-C21-Re-Cu,UI,N,N,N,UI
2,14,Q3-C21-Bl-Rs,UI,N,N,N,UI
2,14,Q3-C22-Ye-Cu,UI,N,N,N,UI
2,14,Q3-C22-Gr-Rl,UI,N,N,N,UI
2,14,Q3-C23-Re-Ts,UI,N,N,N,UI
2,14,Q3-C23-Ye-Pr,UI,N,N,N,UI
2,14,Q3-C31-Re-Ts,UI,N,N,N,UI
2,14,Q3-C31-Gr-Pr,UI,N,N,N,UI
2,14,Q3-C32-Ye-Tl,UI,N,N,N,UI
2,14,Q3-C32-Gr-Cu,F,N,N,N,F
2,14,Q3-C33-Gr-Cy,UI,N,N,N,UI
2,14,Q3-C33-Re-Rl,F,N,N,N,F
2,14,Q4-C11-Re-Ts,UI,N,N,N,UI
2,14,Q4-C11-Gr-Pr,UI,N,N,N,UI
2,14,Q4-C12-Ye-Cu,F,N,N,N,F
2,14,Q4-C12-Gr-Tl,UI,N,N,N,UI
2,14,Q4-C13-Re-Cu,UI,N,N,N,UI
2,14,Q4-C13-Gr-Tl,UI,N,N,N,UI
2,14,Q4-C21-Gr-Cy,UI,N,N,N,UI
2,14,Q4-C21-Re-Pr,F,N,N,N,F
2,14,Q4-C22-Re-Pr,UI,N,N,N,UI
2,14,Q4-C22-Ye-Cu,F,N,N,N,F
2,14,Q4-C23-Gr-Ar,A,M,DS,pobj,UI
2,14,Q4-C23-Ye-Pr,UI,N,N,N,UI
2,14,Q4-C31-Bl-Pr,UI,N,N,N,UI
2,14,Q4-C31-Re-Ts,UI,N,N,N,UI
2,14,Q4-C32-Gr-Ts,UI,N,N,N,UI
2,14,Q4-C32-Bl-Rl,F,N,N,N,F
2,14,Q4-C33-Gr-Ts,UI,N,N,N,UI
2,14,Q4-C33-Ye-Rs,UI,N,N,N,UI
2,15,Q1-C11-Bl-Sc,UI,N,N,N,UI
2,15,Q1-C11-Re-Ar,UI,N,N,N,UI
2,15,Q1-C12-Ye-Tl,UI,N,N,N,UI
2,15,Q1-C12-Re-Ts,UI,N,N,N,UI
2,15,Q1-C13-Bl-Cy,UI,N,N,N,UI
2,15,Q1-C13-Re-Rl,UI,N,N,N,UI
2,15,Q1-C21-Re-Ar,UI,N,N,N,UI
2,15,Q1-C21-Gr-Sc,UI,N,N,N,UI
2,15,Q1-C22-Gr-Tl,UI,N,N,N,UI
2,15,Q1-C22-Ye-Cy,UI,N,N,N,UI
2,15,Q1-C23-Ye-Tl,UI,N,N,N,UI
2,15,Q1-C23-Re-Rl,UI,N,N,N,UI
2,15,Q1-C31-Bl-Ar,UI,N,N,N,UI
2,15,Q1-C31-Gr-Cu,UI,N,N,N,UI
2,15,Q1-C32-Ye-Rl,UI,N,N,N,UI
2,15,Q1-C32-Re-Ts,UI,N,N,N,UI
2,15,Q1-C33-Gr-Cy,UI,N,N,N,UI
2,15,Q1-C33-Bl-Ar,UI,N,N,N,UI
2,15,Q2-C11-Re-Cy,F,N,N,N,F
2,15,Q2-C11-Bl-Tl,F,N,N,N,F
2,15,Q2-C12-Bl-Cu,F,N,N,N,F
2,15,Q2-C12-Ye-Rl,F,N,N,N,F
2,15,Q2-C13-Gr-Ts,F,N,N,N,F
2,15,Q2-C13-Bl-Pr,F,N,N,N,F
2,15,Q2-C21-Re-Ar,F,N,N,N,F
2,15,Q2-C21-Bl-Tl,F,N,N,N,F
2,15,Q2-C22-Bl-Rl,F,N,N,N,F
2,15,Q2-C22-Ye-Cu,F,N,N,N,F
2,15,Q2-C23-Ye-Ts,F,N,N,N,F
2,15,Q2-C23-Bl-Sc,F,N,N,N,F
2,15,Q2-C31-Ye-Rs,F,N,N,N,F
2,15,Q2-C31-Gr-Cu,F,N,N,N,F
2,15,Q2-C32-Bl-Sc,F,N,N,N,F
2,15,Q2-C32-Gr-Cy,F,N,N,N,F
2,15,Q2-C33-Gr-Sc,F,N,N,N,F
2,15,Q2-C33-Ye-Ar,F,N,N,N,F
2,15,Q3-C11-Re-Tl,UI,N,N,N,UI
2,15,Q3-C11-Bl-Cu,UI,N,N,N,UI
2,15,Q3-C12-Bl-Pr,UI,N,N,N,UI
2,15,Q3-C12-Re-Rl,UI,N,N,N,UI
2,15,Q3-C13-Re-Pr,UI,N,N,N,UI
2,15,Q3-C13-Bl-Cu,UI,N,N,N,UI
2,15,Q3-C21-Re-Cu,UI,N,N,N,UI
2,15,Q3-C21-Bl-Rs,UI,N,N,N,UI
2,15,Q3-C22-Ye-Cu,UI,N,N,N,UI
2,15,Q3-C22-Gr-Rl,UI,N,N,N,UI
2,15,Q3-C23-Re-Ts,UI,N,N,N,UI
2,15,Q3-C23-Ye-Pr,UI,N,N,N,UI
2,15,Q3-C31-Re-Ts,UI,N,N,N,UI
2,15,Q3-C31-Gr-Pr,UI,N,N,N,UI
2,15,Q3-C32-Ye-Tl,UI,N,N,N,UI
2,15,Q3-C32-Gr-Cu,F,N,N,N,F
2,15,Q3-C33-Gr-Cy,UI,N,N,N,UI
2,15,Q3-C33-Re-Rl,F,N,N,N,F
2,15,Q4-C11-Re-Ts,UI,N,N,N,UI
2,15,Q4-C11-Gr-Pr,UI,N,N,N,UI
2,15,Q4-C12-Ye-Cu,F,N,N,N,F
2,15,Q4-C12-Gr-Tl,UI,N,N,N,UI
2,15,Q4-C13-Re-Cu,UI,N,N,N,UI
2,15,Q4-C13-Gr-Tl,UI,N,N,N,UI
2,15,Q4-C21-Gr-Cy,UI,N,N,N,UI
2,15,Q4-C21-Re-Pr,F,N,N,N,F
2,15,Q4-C22-Re-Pr,UI,N,N,N,UI
2,15,Q4-C22-Ye-Cu,F,N,N,N,F
2,15,Q4-C23-Gr-Ar,A,M,N,nsubj,A
2,15,Q4-C23-Ye-Pr,UI,N,N,N,UI
2,15,Q4-C31-Bl-Pr,UI,N,N,N,UI
2,15,Q4-C31-Re-Ts,UI,N,N,N,UI
2,15,Q4-C32-Gr-Ts,UI,N,N,N,UI
2,15,Q4-C32-Bl-Rl,F,N,N,N,F
2,15,Q4-C33-Gr-Ts,UI,N,N,N,UI
2,15,Q4-C33-Ye-Rs,UI,N,N,N,UI
3,1,Q1-C11-Bl-Sc,UI,N,N,N,UI
3,1,Q1-C11-Re-Ar,UI,N,N,N,UI
3,1,Q1-C12-Ye-Tl,UI,N,N,N,UI
3,1,Q1-C12-Re-Ts,UI,N,N,N,UI
3,1,Q1-C13-Bl-Cy,UI,N,N,N,UI
3,1,Q1-C13-Re-Rl,UI,N,N,N,UI
3,1,Q1-C21-Re-Ar,UI,N,N,N,UI
3,1,Q1-C21-Gr-Sc,UI,N,N,N,UI
3,1,Q1-C22-Gr-Tl,UI,N,N,N,UI
3,1,Q1-C22-Ye-Cy,UI,N,N,N,UI
3,1,Q1-C23-Ye-Tl,UI,N,N,N,UI
3,1,Q1-C23-Re-Rl,UI,N,N,N,UI
3,1,Q1-C31-Bl-Ar,UI,N,N,N,UI
3,1,Q1-C31-Gr-Cu,UI,N,N,N,UI
3,1,Q1-C32-Ye-Rl,UI,N,N,N,UI
3,1,Q1-C32-Re-Ts,UI,N,N,N,UI
3,1,Q1-C33-Gr-Cy,UI,N,N,N,UI
3,1,Q1-C33-Bl-Ar,UI,N,N,N,UI
3,1,Q2-C11-Re-Cy,UI,N,N,N,UI
3,1,Q2-C11-Bl-Tl,UI,N,N,N,UI
3,1,Q2-C12-Bl-Cu,UI,N,N,N,UI
3,1,Q2-C12-Ye-Rl,UI,N,N,N,UI
3,1,Q2-C13-Gr-Ts,UI,N,N,N,UI
3,1,Q2-C13-Bl-Pr,UI,N,N,N,UI
3,1,Q2-C21-Re-Ar,UI,N,N,N,UI
3,1,Q2-C21-Bl-Tl,UI,N,N,N,UI
3,1,Q2-C22-Bl-Rl,UI,N,N,N,UI
3,1,Q2-C22-Ye-Cu,UI,N,N,N,UI
3,1,Q2-C23-Ye-Ts,UI,N,N,N,UI
3,1,Q2-C23-Bl-Sc,UI,N,N,N,UI
3,1,Q2-C31-Ye-Rs,UI,N,N,N,UI
3,1,Q2-C31-Gr-Cu,UI,N,N,N,UI
3,1,Q2-C32-Bl-Sc,UI,N,N,N,UI
3,1,Q2-C32-Gr-Cy,UI,N,N,N,UI
3,1,Q2-C33-Gr-Sc,UI,N,N,N,UI
3,1,Q2-C33-Ye-Ar,UI,N,N,N,UI
3,1,Q3-C11-Re-Tl,F,N,N,N,F
3,1,Q3-C11-Bl-Cu,F,N,N,N,F
3,1,Q3-C12-Bl-Pr,F,N,N,N,F
3,1,Q3-C12-Re-Rl,F,N,N,N,F
3,1,Q3-C13-Re-Pr,F,N,N,N,F
3,1,Q3-C13-Bl-Cu,F,N,N,N,F
3,1,Q3-C21-Re-Cu,F,N,N,N,F
3,1,Q3-C21-Bl-Rs,F,N,N,N,F
3,1,Q3-C22-Ye-Cu,F,N,N,N,F
3,1,Q3-C22-Gr-Rl,F,N,N,N,F
3,1,Q3-C23-Re-Ts,F,N,N,N,F
3,1,Q3-C23-Ye-Pr,IF,M,DP,pobj,F
3,1,Q3-C31-Re-Ts,F,N,N,N,F
3,1,Q3-C31-Gr-Pr,F,N,N,N,F
3,1,Q3-C32-Ye-Tl,F,N,N,N,F
3,1,Q3-C32-Gr-Cu,F,N,N,N,F
3,1,Q3-C33-Gr-Cy,F,N,N,N,F
3,1,Q3-C33-Re-Rl,F,N,N,N,F
3,1,Q4-C11-Re-Ts,UI,N,N,N,UI
3,1,Q4-C11-Gr-Pr,UI,N,N,N,UI
3,1,Q4-C12-Ye-Cu,UI,N,N,N,UI
3,1,Q4-C12-Gr-Tl,UI,N,N,N,UI
3,1,Q4-C13-Re-Cu,UI,N,N,N,UI
3,1,Q4-C13-Gr-Tl,UI,N,N,N,UI
3,1,Q4-C21-Gr-Cy,UI,N,N,N,UI
3,1,Q4-C21-Re-Pr,UI,N,N,N,UI
3,1,Q4-C22-Re-Pr,UI,N,N,N,UI
3,1,Q4-C22-Ye-Cu,UI,N,N,N,UI
3,1,Q4-C23-Gr-Ar,UI,N,N,N,UI
3,1,Q4-C23-Ye-Pr,UI,N,N,N,UI
3,1,Q4-C31-Bl-Pr,UI,N,N,N,UI
3,1,Q4-C31-Re-Ts,UI,N,N,N,UI
3,1,Q4-C32-Gr-Ts,UI,N,N,N,UI
3,1,Q4-C32-Bl-Rl,UI,N,N,N,UI
3,1,Q4-C33-Gr-Ts,UI,N,N,N,UI
3,1,Q4-C33-Ye-Rs,UI,N,N,N,UI
3,2,Q1-C11-Bl-Sc,UI,N,N,N,UI
3,2,Q1-C11-Re-Ar,UI,N,N,N,UI
3,2,Q1-C12-Ye-Tl,UI,N,N,N,UI
3,2,Q1-C12-Re-Ts,UI,N,N,N,UI
3,2,Q1-C13-Bl-Cy,UI,N,N,N,UI
3,2,Q1-C13-Re-Rl,UI,N,N,N,UI
3,2,Q1-C21-Re-Ar,UI,N,N,N,UI
3,2,Q1-C21-Gr-Sc,UI,N,N,N,UI
3,2,Q1-C22-Gr-Tl,UI,N,N,N,UI
3,2,Q1-C22-Ye-Cy,UI,N,N,N,UI
3,2,Q1-C23-Ye-Tl,UI,N,N,N,UI
3,2,Q1-C23-Re-Rl,UI,N,N,N,UI
3,2,Q1-C31-Bl-Ar,UI,N,N,N,UI
3,2,Q1-C31-Gr-Cu,UI,N,N,N,UI
3,2,Q1-C32-Ye-Rl,UI,N,N,N,UI
3,2,Q1-C32-Re-Ts,UI,N,N,N,UI
3,2,Q1-C33-Gr-Cy,UI,N,N,N,UI
3,2,Q1-C33-Bl-Ar,UI,N,N,N,UI
3,2,Q2-C11-Re-Cy,UI,N,N,N,UI
3,2,Q2-C11-Bl-Tl,UI,N,N,N,UI
3,2,Q2-C12-Bl-Cu,UI,N,N,N,UI
3,2,Q2-C12-Ye-Rl,UI,N,N,N,UI
3,2,Q2-C13-Gr-Ts,UI,N,N,N,UI
3,2,Q2-C13-Bl-Pr,UI,N,N,N,UI
3,2,Q2-C21-Re-Ar,UI,N,N,N,UI
3,2,Q2-C21-Bl-Tl,UI,N,N,N,UI
3,2,Q2-C22-Bl-Rl,UI,N,N,N,UI
3,2,Q2-C22-Ye-Cu,UI,N,N,N,UI
3,2,Q2-C23-Ye-Ts,UI,N,N,N,UI
3,2,Q2-C23-Bl-Sc,UI,N,N,N,UI
3,2,Q2-C31-Ye-Rs,UI,N,N,N,UI
3,2,Q2-C31-Gr-Cu,UI,N,N,N,UI
3,2,Q2-C32-Bl-Sc,UI,N,N,N,UI
3,2,Q2-C32-Gr-Cy,UI,N,N,N,UI
3,2,Q2-C33-Gr-Sc,UI,N,N,N,UI
3,2,Q2-C33-Ye-Ar,UI,N,N,N,UI
3,2,Q3-C11-Re-Tl,F,N,N,N,F
3,2,Q3-C11-Bl-Cu,F,N,N,N,F
3,2,Q3-C12-Bl-Pr,F,N,N,N,F
3,2,Q3-C12-Re-Rl,F,N,N,N,F
3,2,Q3-C13-Re-Pr,F,N,N,N,F
3,2,Q3-C13-Bl-Cu,F,N,N,N,F
3,2,Q3-C21-Re-Cu,F,N,N,N,F
3,2,Q3-C21-Bl-Rs,F,N,N,N,F
3,2,Q3-C22-Ye-Cu,F,N,N,N,F
3,2,Q3-C22-Gr-Rl,IF,M,DP,dobj,F
3,2,Q3-C23-Re-Ts,F,N,N,N,F
3,2,Q3-C23-Ye-Pr,A,M,N,pobj,IF
3,2,Q3-C31-Re-Ts,F,N,N,N,F
3,2,Q3-C31-Gr-Pr,F,N,N,N,F
3,2,Q3-C32-Ye-Tl,F,N,N,N,F
3,2,Q3-C32-Gr-Cu,F,N,N,N,F
3,2,Q3-C33-Gr-Cy,F,N,N,N,F
3,2,Q3-C33-Re-Rl,F,N,N,N,F
3,2,Q4-C11-Re-Ts,UI,N,N,N,UI
3,2,Q4-C11-Gr-Pr,UI,N,N,N,UI
3,2,Q4-C12-Ye-Cu,UI,N,N,N,UI
3,2,Q4-C12-Gr-Tl,UI,N,N,N,UI
3,2,Q4-C13-Re-Cu,UI,N,N,N,UI
3,2,Q4-C13-Gr-Tl,UI,N,N,N,UI
3,2,Q4-C21-Gr-Cy,UI,N,N,N,UI
3,2,Q4-C21-Re-Pr,UI,N,N,N,UI
3,2,Q4-C22-Re-Pr,UI,N,N,N,UI
3,2,Q4-C22-Ye-Cu,UI,N,N,N,UI
3,2,Q4-C23-Gr-Ar,UI,N,N,N,UI
3,2,Q4-C23-Ye-Pr,UI,N,N,N,UI
3,2,Q4-C31-Bl-Pr,UI,N,N,N,UI
3,2,Q4-C31-Re-Ts,UI,N,N,N,UI
3,2,Q4-C32-Gr-Ts,UI,N,N,N,UI
3,2,Q4-C32-Bl-Rl,UI,N,N,N,UI
3,2,Q4-C33-Gr-Ts,UI,N,N,N,UI
3,2,Q4-C33-Ye-Rs,UI,N,N,N,UI
3,3,Q1-C11-Bl-Sc,UI,N,N,N,UI
3,3,Q1-C11-Re-Ar,UI,N,N,N,UI
3,3,Q1-C12-Ye-Tl,UI,N,N,N,UI
3,3,Q1-C12-Re-Ts,UI,N,N,N,UI
3,3,Q1-C13-Bl-Cy,UI,N,N,N,UI
3,3,Q1-C13-Re-Rl,UI,N,N,N,UI
3,3,Q1-C21-Re-Ar,UI,N,N,N,UI
3,3,Q1-C21-Gr-Sc,UI,N,N,N,UI
3,3,Q1-C22-Gr-Tl,UI,N,N,N,UI
3,3,Q1-C22-Ye-Cy,UI,N,N,N,UI
3,3,Q1-C23-Ye-Tl,UI,N,N,N,UI
3,3,Q1-C23-Re-Rl,UI,N,N,N,UI
3,3,Q1-C31-Bl-Ar,UI,N,N,N,UI
3,3,Q1-C31-Gr-Cu,UI,N,N,N,UI
3,3,Q1-C32-Ye-Rl,UI,N,N,N,UI
3,3,Q1-C32-Re-Ts,UI,N,N,N,UI
3,3,Q1-C33-Gr-Cy,UI,N,N,N,UI
3,3,Q1-C33-Bl-Ar,UI,N,N,N,UI
3,3,Q2-C11-Re-Cy,UI,N,N,N,UI
3,3,Q2-C11-Bl-Tl,UI,N,N,N,UI
3,3,Q2-C12-Bl-Cu,UI,N,N,N,UI
3,3,Q2-C12-Ye-Rl,UI,N,N,N,UI
3,3,Q2-C13-Gr-Ts,UI,N,N,N,UI
3,3,Q2-C13-Bl-Pr,UI,N,N,N,UI
3,3,Q2-C21-Re-Ar,UI,N,N,N,UI
3,3,Q2-C21-Bl-Tl,UI,N,N,N,UI
3,3,Q2-C22-Bl-Rl,UI,N,N,N,UI
3,3,Q2-C22-Ye-Cu,UI,N,N,N,UI
3,3,Q2-C23-Ye-Ts,UI,N,N,N,UI
3,3,Q2-C23-Bl-Sc,UI,N,N,N,UI
3,3,Q2-C31-Ye-Rs,UI,N,N,N,UI
3,3,Q2-C31-Gr-Cu,UI,N,N,N,UI
3,3,Q2-C32-Bl-Sc,UI,N,N,N,UI
3,3,Q2-C32-Gr-Cy,UI,N,N,N,UI
3,3,Q2-C33-Gr-Sc,UI,N,N,N,UI
3,3,Q2-C33-Ye-Ar,UI,N,N,N,UI
3,3,Q3-C11-Re-Tl,F,N,N,N,F
3,3,Q3-C11-Bl-Cu,F,N,N,N,F
3,3,Q3-C12-Bl-Pr,F,N,N,N,F
3,3,Q3-C12-Re-Rl,IF,M,DS,pobj,F
3,3,Q3-C13-Re-Pr,F,N,N,N,F
3,3,Q3-C13-Bl-Cu,F,N,N,N,F
3,3,Q3-C21-Re-Cu,F,N,N,N,F
3,3,Q3-C21-Bl-Rs,F,N,N,N,F
3,3,Q3-C22-Ye-Cu,F,N,N,N,F
3,3,Q3-C22-Gr-Rl,A,M,N,pobj,IF
3,3,Q3-C23-Re-Ts,F,N,N,N,F
3,3,Q3-C23-Ye-Pr,A,N,N,N,A
3,3,Q3-C31-Re-Ts,F,N,N,N,F
3,3,Q3-C31-Gr-Pr,F,N,N,N,F
3,3,Q3-C32-Ye-Tl,F,N,N,N,F
3,3,Q3-C32-Gr-Cu,F,N,N,N,F
3,3,Q3-C33-Gr-Cy,F,N,N,N,F
3,3,Q3-C33-Re-Rl,F,N,N,N,F
3,3,Q4-C11-Re-Ts,UI,N,N,N,UI
3,3,Q4-C11-Gr-Pr,UI,N,N,N,UI
3,3,Q4-C12-Ye-Cu,UI,N,N,N,UI
3,3,Q4-C12-Gr-Tl,UI,N,N,N,UI
3,3,Q4-C13-Re-Cu,UI,N,N,N,UI
3,3,Q4-C13-Gr-Tl,UI,N,N,N,UI
3,3,Q4-C21-Gr-Cy,UI,N,N,N,UI
3,3,Q4-C21-Re-Pr,UI,N,N,N,UI
3,3,Q4-C22-Re-Pr,UI,N,N,N,UI
3,3,Q4-C22-Ye-Cu,UI,N,N,N,UI
3,3,Q4-C23-Gr-Ar,UI,N,N,N,UI
3,3,Q4-C23-Ye-Pr,UI,N,N,N,UI
3,3,Q4-C31-Bl-Pr,UI,N,N,N,UI
3,3,Q4-C31-Re-Ts,UI,N,N,N,UI
3,3,Q4-C32-Gr-Ts,UI,N,N,N,UI
3,3,Q4-C32-Bl-Rl,UI,N,N,N,UI
3,3,Q4-C33-Gr-Ts,UI,N,N,N,UI
3,3,Q4-C33-Ye-Rs,UI,N,N,N,UI
3,4,Q1-C11-Bl-Sc,UI,N,N,N,UI
3,4,Q1-C11-Re-Ar,UI,N,N,N,UI
3,4,Q1-C12-Ye-Tl,UI,N,N,N,UI
3,4,Q1-C12-Re-Ts,UI,N,N,N,UI
3,4,Q1-C13-Bl-Cy,UI,N,N,N,UI
3,4,Q1-C13-Re-Rl,UI,N,N,N,UI
3,4,Q1-C21-Re-Ar,UI,N,N,N,UI
3,4,Q1-C21-Gr-Sc,UI,N,N,N,UI
3,4,Q1-C22-Gr-Tl,UI,N,N,N,UI
3,4,Q1-C22-Ye-Cy,UI,N,N,N,UI
3,4,Q1-C23-Ye-Tl,UI,N,N,N,UI
3,4,Q1-C23-Re-Rl,UI,N,N,N,UI
3,4,Q1-C31-Bl-Ar,UI,N,N,N,UI
3,4,Q1-C31-Gr-Cu,UI,N,N,N,UI
3,4,Q1-C32-Ye-Rl,UI,N,N,N,UI
3,4,Q1-C32-Re-Ts,UI,N,N,N,UI
3,4,Q1-C33-Gr-Cy,UI,N,N,N,UI
3,4,Q1-C33-Bl-Ar,UI,N,N,N,UI
3,4,Q2-C11-Re-Cy,UI,N,N,N,UI
3,4,Q2-C11-Bl-Tl,UI,N,N,N,UI
3,4,Q2-C12-Bl-Cu,UI,N,N,N,UI
3,4,Q2-C12-Ye-Rl,UI,N,N,N,UI
3,4,Q2-C13-Gr-Ts,UI,N,N,N,UI
3,4,Q2-C13-Bl-Pr,UI,N,N,N,UI
3,4,Q2-C21-Re-Ar,UI,N,N,N,UI
3,4,Q2-C21-Bl-Tl,UI,N,N,N,UI
3,4,Q2-C22-Bl-Rl,UI,N,N,N,UI
3,4,Q2-C22-Ye-Cu,UI,N,N,N,UI
3,4,Q2-C23-Ye-Ts,UI,N,N,N,UI
3,4,Q2-C23-Bl-Sc,UI,N,N,N,UI
3,4,Q2-C31-Ye-Rs,UI,N,N,N,UI
3,4,Q2-C31-Gr-Cu,UI,N,N,N,UI
3,4,Q2-C32-Bl-Sc,UI,N,N,N,UI
3,4,Q2-C32-Gr-Cy,UI,N,N,N,UI
3,4,Q2-C33-Gr-Sc,UI,N,N,N,UI
3,4,Q2-C33-Ye-Ar,UI,N,N,N,UI
3,4,Q3-C11-Re-Tl,F,N,N,N,F
3,4,Q3-C11-Bl-Cu,F,N,N,N,F
3,4,Q3-C12-Bl-Pr,F,N,N,N,F
3,4,Q3-C12-Re-Rl,A,N,N,N,IF
3,4,Q3-C13-Re-Pr,F,N,N,N,F
3,4,Q3-C13-Bl-Cu,F,N,N,N,F
3,4,Q3-C21-Re-Cu,F,N,N,N,F
3,4,Q3-C21-Bl-Rs,F,N,N,N,F
3,4,Q3-C22-Ye-Cu,F,N,N,N,F
3,4,Q3-C22-Gr-Rl,A,N,N,N,A
3,4,Q3-C23-Re-Ts,F,N,N,N,F
3,4,Q3-C23-Ye-Pr,A,N,N,N,A
3,4,Q3-C31-Re-Ts,F,N,N,N,F
3,4,Q3-C31-Gr-Pr,IF,M,DP,dobj,F
3,4,Q3-C32-Ye-Tl,F,N,N,N,F
3,4,Q3-C32-Gr-Cu,F,N,N,N,F
3,4,Q3-C33-Gr-Cy,F,N,N,N,F
3,4,Q3-C33-Re-Rl,F,N,N,N,F
3,4,Q4-C11-Re-Ts,UI,N,N,N,UI
3,4,Q4-C11-Gr-Pr,UI,N,N,N,UI
3,4,Q4-C12-Ye-Cu,UI,N,N,N,UI
3,4,Q4-C12-Gr-Tl,UI,N,N,N,UI
3,4,Q4-C13-Re-Cu,UI,N,N,N,UI
3,4,Q4-C13-Gr-Tl,UI,N,N,N,UI
3,4,Q4-C21-Gr-Cy,UI,N,N,N,UI
3,4,Q4-C21-Re-Pr,UI,N,N,N,UI
3,4,Q4-C22-Re-Pr,UI,N,N,N,UI
3,4,Q4-C22-Ye-Cu,UI,N,N,N,UI
3,4,Q4-C23-Gr-Ar,UI,N,N,N,UI
3,4,Q4-C23-Ye-Pr,UI,N,N,N,UI
3,4,Q4-C31-Bl-Pr,UI,N,N,N,UI
3,4,Q4-C31-Re-Ts,UI,N,N,N,UI
3,4,Q4-C32-Gr-Ts,UI,N,N,N,UI
3,4,Q4-C32-Bl-Rl,UI,N,N,N,UI
3,4,Q4-C33-Gr-Ts,UI,N,N,N,UI
3,4,Q4-C33-Ye-Rs,UI,N,N,N,UI
3,5,Q1-C11-Bl-Sc,UI,N,N,N,UI
3,5,Q1-C11-Re-Ar,UI,N,N,N,UI
3,5,Q1-C12-Ye-Tl,UI,N,N,N,UI
3,5,Q1-C12-Re-Ts,UI,N,N,N,UI
3,5,Q1-C13-Bl-Cy,UI,N,N,N,UI
3,5,Q1-C13-Re-Rl,UI,N,N,N,UI
3,5,Q1-C21-Re-Ar,UI,N,N,N,UI
3,5,Q1-C21-Gr-Sc,UI,N,N,N,UI
3,5,Q1-C22-Gr-Tl,UI,N,N,N,UI
3,5,Q1-C22-Ye-Cy,UI,N,N,N,UI
3,5,Q1-C23-Ye-Tl,UI,N,N,N,UI
3,5,Q1-C23-Re-Rl,UI,N,N,N,UI
3,5,Q1-C31-Bl-Ar,UI,N,N,N,UI
3,5,Q1-C31-Gr-Cu,UI,N,N,N,UI
3,5,Q1-C32-Ye-Rl,UI,N,N,N,UI
3,5,Q1-C32-Re-Ts,UI,N,N,N,UI
